"fecha","ciudad","producto","ventas","unidades_vendidas","edad_cliente","promocion","satisfaccion_cliente","tasa_devolucion"
2025-03-06,"Manta","Leche",299.17,12,NA,TRUE,3,0.09
2025-03-07,"Manta","Pan",256.13,1,24,FALSE,2,0.03
2025-03-08,"Cuenca","Arroz",125.51,6,51,FALSE,4,0.05
2025-03-09,"Manta","Arroz",264.25,13,59,FALSE,3,0.02
2025-03-10,"Manta","Verduras",371.49,44,18,FALSE,5,0.03
2025-03-11,"Guayaquil","Carne",369.24,5,58,FALSE,5,0.02
2025-03-12,"Portoviejo","Carne",60.63,46,53,FALSE,2,0.07
2025-03-13,"Manta","Atún",439.87,29,24,FALSE,3,0.04
2025-03-14,"Manta","Atún",226.53,18,49,FALSE,3,0.04
2025-03-15,"Manta","Carne",192.21,50,25,FALSE,1,0.07
2025-03-16,"Guayaquil","Frutas",289.59,50,21,FALSE,4,0.09
2025-03-17,"Cuenca","Pollo",440.45,5,42,FALSE,5,0.01
2025-03-18,"Cuenca","Arroz",88.91,25,35,FALSE,4,0.06
2025-03-19,"Cuenca","Leche",127.74,18,31,FALSE,5,0.04
2025-03-20,"Quito","Pan",336.01,16,38,FALSE,2,0.02
2025-03-21,"Cuenca","Arroz",341.87,24,60,TRUE,2,0
2025-03-22,"Quito","Verduras",143.41,5,40,FALSE,1,0.08
2025-03-23,"Portoviejo","Atún",98.62,44,27,FALSE,2,0.06
2025-03-24,"Guayaquil","Atún",181.99,29,26,TRUE,5,0.06
2025-03-25,"Guayaquil","Pan",204.72,18,39,FALSE,5,0.06
2025-03-26,"Portoviejo","Carne",497.08,8,29,FALSE,3,0.08
2025-03-27,"Portoviejo","Arroz",386.92,12,29,FALSE,1,0.03
2025-03-28,"Cuenca","Frutas",123.81,7,23,FALSE,5,0.01
2025-03-29,"Manta","Carne",202.5,37,41,FALSE,1,0.02
2025-03-30,"Portoviejo","Pollo",409.75,49,59,FALSE,3,0.03
2025-03-31,"Quito","Verduras",227.33,19,26,FALSE,1,0.03
2025-04-01,"Quito","Verduras",346.57,23,36,FALSE,2,0.07
2025-04-02,"Cuenca","Verduras",360.42,24,27,FALSE,3,0.02
2025-04-03,"Guayaquil","Pan",472.28,32,46,FALSE,5,0.02
2025-04-04,"Quito","Pan",58.22,18,46,FALSE,3,0.02
2025-04-05,"Guayaquil","Atún",254.4,40,52,FALSE,4,0.09
2025-04-06,"Guayaquil","Arroz",275.69,20,44,TRUE,2,0.06
2025-04-07,"Portoviejo","Arroz",216.96,5,34,FALSE,5,0.01
2025-04-08,"Quito","Verduras",291.2,12,59,FALSE,1,0.04
2025-04-09,"Manta","Frutas",240.05,48,59,FALSE,2,0.05
2025-04-10,"Portoviejo","Verduras",447.11,9,33,TRUE,1,0.01
2025-04-11,"Manta","Atún",442.07,8,33,FALSE,2,0.08
2025-04-12,"Quito","Pollo",162.36,36,19,TRUE,2,0.01
2025-04-13,"Guayaquil","Arroz",270.98,22,49,FALSE,5,0.07
2025-04-14,"Manta","Arroz",352.65,19,36,FALSE,5,0.07
2025-04-15,"Manta","Arroz",165.88,32,27,FALSE,5,0.08
2025-04-16,"Portoviejo","Leche",294.86,18,24,TRUE,5,0.04
2025-04-17,"Cuenca","Leche",464.24,29,34,FALSE,2,0.02
2025-04-18,"Cuenca","Carne",201.97,16,41,FALSE,4,0.05
2025-04-19,"Quito","Atún",67.04,19,48,TRUE,5,0.03
2025-04-20,"Portoviejo","Verduras",343.26,43,37,FALSE,3,0
2025-04-21,"Cuenca","Leche",90.98,46,57,FALSE,3,0.04
2025-04-22,"Cuenca","Atún",497.6,6,45,FALSE,4,0.02
2025-04-23,"Portoviejo","Atún",326.93,41,60,TRUE,1,0.03
2025-04-24,"Portoviejo","Frutas",71.86,48,23,FALSE,4,0.08
2025-04-25,"Portoviejo","Arroz",224.64,19,28,TRUE,5,0.1
2025-04-26,"Manta","Frutas",422.82,12,38,TRUE,4,0.09
2025-04-27,"Guayaquil","Atún",121.66,21,47,FALSE,5,0.02
2025-04-28,"Cuenca","Leche",263.27,50,46,FALSE,3,0.07
2025-04-29,"Cuenca","Pan",347.59,19,36,FALSE,4,0.04
2025-04-30,"Cuenca","Verduras",297.89,8,49,TRUE,1,0.08
2025-05-01,"Guayaquil","Arroz",497.44,44,53,FALSE,2,0.04
2025-05-02,"Cuenca","Leche",75.25,8,44,FALSE,3,0.04
2025-05-03,"Quito","Leche",279.55,6,21,FALSE,2,0.07
2025-05-04,"Portoviejo","Carne",101.68,37,46,FALSE,2,0.04
2025-05-05,"Manta","Pan",256.49,49,39,FALSE,3,0.09
2025-05-06,"Cuenca","Pan",224.49,50,52,FALSE,2,0.04
2025-05-07,"Cuenca","Pollo",468.71,50,34,FALSE,3,0.03
2025-05-08,"Portoviejo","Frutas",427.48,21,36,FALSE,5,0.06
2025-05-09,"Manta","Pollo",345.38,21,41,TRUE,5,0.04
2025-05-10,"Manta","Pan",357.64,21,60,FALSE,5,0.03
2025-05-11,"Quito","Leche",271.66,36,45,FALSE,4,0.04
2025-05-12,"Guayaquil","Frutas",195.84,19,52,FALSE,4,0.06
2025-05-13,"Manta","Frutas",284.1,22,52,FALSE,3,0.06
2025-05-14,"Guayaquil","Leche",166.54,50,55,FALSE,3,0.08
2025-05-15,"Quito","Carne",450.89,9,56,FALSE,3,0.08
2025-05-16,"Quito","Verduras",81.68,18,NA,FALSE,1,0.03
2025-05-17,"Portoviejo","Pollo",320.36,33,59,TRUE,2,0.1
2025-05-18,"Cuenca","Atún",479.28,9,58,FALSE,2,0.07
2025-05-19,"Guayaquil","Arroz",443.11,40,41,FALSE,1,0.04
2025-05-20,"Cuenca","Pan",141.8,8,50,TRUE,1,0.03
2025-05-21,"Manta","Verduras",294.91,38,40,FALSE,4,0
2026-12-31,"Cuenca","Arroz",442.73,17,37,FALSE,4,0.09
2026-12-31,"Cuenca","Leche",321.27,11,19,TRUE,5,0.08
2026-12-31,"quito","Frutas",141.04,35,30,TRUE,3,0.03
2023-07-01,"GUAYAQUIL","Arroz",215.72,1,37,FALSE,3,0.01
2023-07-01,"cuenca","Arroz",310.1,21,48,FALSE,1,0.08
2023-07-01,"portoviejo","Verduras",56.81,17,23,TRUE,2,0.09
2023-07-01,"Manta","Leche",198.17,42,57,FALSE,1,0.04
2019-01-01,"Quito","Leche",399.26,49,24,TRUE,2,0.08
2019-01-02,"Guayaquil","Atún",75.36,31,24,FALSE,4,0.09
2019-01-03,"Guayaquil","Verduras",414.08,34,45,FALSE,5,0.02
2019-01-04,"Quito","Carne",250.49,19,53,FALSE,4,0.04
2019-01-05,"Manta","Atún",313.35,31,34,FALSE,3,0.02
2019-01-06,"Manta","Atún",235.28,37,39,FALSE,4,0.03
2019-01-07,"Portoviejo","Leche",114.27,42,18,FALSE,4,0.07
2019-01-08,"Manta","Carne",361.15,20,45,TRUE,1,0.01
2019-01-09,"Cuenca","Verduras",437.59,42,59,FALSE,2,0.05
2019-01-10,"Cuenca","Arroz",248.67,37,36,TRUE,3,0.09
